date,dp,term,def,ypl,tb30,CRSP_SPvwx,realgnpg,mktrf,Rfree,AAA,BAA,vwretx,ewretx,corpr
1983-07-31,4.281496062992126,3.069999999999999,0.9717898991652385,0.0102300789448208,0.0908,-0.032321,0.0326847968702583,-0.0394734877700438,0.0074,0.1215,0.1339,0.0455518405520346,0.005807695684803,-0.0455
1983-08-31,4.245742092457421,3.169999999999999,0.8647832793649624,0.0287563112394313,0.0934,0.009484,0.057369670791092,0.0033411337846104,0.0076,0.1251,0.1364,-0.0271802117076218,-0.0594541001851851,0.0051
1983-09-30,4.215090022279762,3.370000000000001,0.9111236092131336,0.0505365019447543,0.09,0.010838,0.057369670791092,0.0022415581996174,0.0076,0.1237,0.1355,0.008730501381978,-0.0763317668801463,0.0392
1983-10-31,4.298379700397432,3.61,0.9419638722584578,0.068419137787554,0.0864,-0.014695,0.057369670791092,-0.0220630075422624,0.0076,0.1225,0.1346,0.022611785969782,-0.0332764184654453,-0.0025
1983-11-30,4.242788461538461,3.65,0.9230221744685885,0.0872721975442092,0.0876,0.017363,0.0789966397022268,0.0097670166289203,0.007,0.1241,0.1361,-0.0195725818589794,-0.0947054791629404,0.0142
1983-12-31,4.298793427514703,3.570000000000001,0.8972580151042431,0.0955674915492599,0.09,-0.008699,0.0789966397022268,-0.0156097600994744,0.0073,0.1257,0.1375,0.0351657711265918,-0.0084062433386271,-0.0033
1984-01-31,4.357138486016768,3.3000000000000003,1.1230356989175805,0.1089789397116449,0.089,-0.005657,0.0789966397022268,-0.0162707802948286,0.0076,0.122,0.1365,-0.00571902053266,-0.0587971261308281,0.027
1984-02-29,4.552400356551637,2.990000000000001,1.1778303565638315,0.1103350639069637,0.0909,-0.039505,0.0857804511473276,-0.0448400514930385,0.0071,0.1208,0.1359,-0.0033525129097708,-0.0264799291897506,-0.0172
1984-03-31,4.5106169116723205,3.05,1.0702976607523373,0.1224386152717953,0.0952,0.013714,0.0857804511473276,0.0057345344044659,0.0073,0.1257,0.1399,-0.0358096629825169,-0.0867769084652443,-0.0235
1984-04-30,4.513152139956263,3.119999999999999,1.107324776597165,0.1183429603189862,0.0969,0.005229,0.0857804511473276,-0.0025924842406266,0.0081,0.1281,0.1431,0.0189733674058858,-0.0243673581681476,-0.0073
1984-05-31,4.826768515443374,3.45,1.0430574271290305,0.1110563021272994,0.0983,-0.059544,0.0799653192143814,-0.0659645059992811,0.0078,0.1328,0.1474,0.0079996127551873,-0.045966669959128,-0.0483
1984-06-30,4.772163467815641,3.6800000000000015,1.049914438691748,0.1100664147909307,0.0987,0.018709,0.0799653192143814,0.0093253875174415,0.0075,0.1355,0.1505,-0.0459267572915026,-0.0772017018496521,0.0199
1984-07-31,4.867449887163149,3.3199999999999994,1.1976519686037457,0.107313821111691,0.1012,-0.015641,0.0799653192143814,-0.0238455709349023,0.0082,0.1344,0.1515,0.0316806860912421,-0.0127725960691291,0.0586
1984-08-31,4.413666906647468,2.400000000000001,1.2817519342399786,0.0941613948526738,0.1047,0.105753,0.0690073222616391,0.0884478250327714,0.0083,0.1287,0.1463,-0.0129665129334257,-0.0718982001354554,0.0307
1984-09-30,4.44310656231186,2.289999999999999,1.2530252548959986,0.0825308153027333,0.1037,-0.003292,0.0690073222616391,-0.0117671082076827,0.0086,0.1266,0.1435,0.1172047372619073,0.0619723860834318,0.0314
1984-10-31,4.473478234692034,2.89,0.9868746896997793,0.0641805941524129,0.0974,0.000216,0.0690073222616391,-0.0097197833017139,0.01,0.1263,0.1394,0.005672108204749,-0.0236562028542303,0.0572
1984-11-30,4.5726861474507885,3.68,0.9242118190621751,0.0554085201158074,0.0861,-0.01495,0.0557564377396491,-0.0215519783324821,0.0073,0.1229,0.1348,0.0063725867195679,-0.0472635342069435,0.0212
1984-12-31,4.50251136091844,4.07,0.9957298400090675,0.0542733968720396,0.0806,0.021843,0.0557564377396491,0.0150768446615953,0.0064,0.1213,0.134,-0.0063833136956454,-0.0589959238630556,0.0128
1985-01-31,4.216055224628403,4.32,0.9320079225104738,0.0494762313276373,0.0776,0.074737,0.0557564377396491,0.0622454022172663,0.0065,0.1208,0.1326,0.0285327604930407,-0.0195724646928705,0.0325
1985-02-28,4.203708813952205,3.8600000000000008,0.8680525517090532,0.0286075352477954,0.0827,0.008886,0.0455482226357266,0.0027453035209048,0.0058,0.1213,0.1323,0.0929961268267839,0.0966579530636627,-0.0373
1985-03-31,4.240008856415367,4.039999999999999,0.8614847826030503,0.0269745105143894,0.0852,-0.00398,0.0455482226357266,-0.0087619559329922,0.0062,0.1256,0.1369,0.0221837480791777,0.0254204793091655,0.0179
1985-04-30,4.274425846632931,4.28,0.9953820227302623,0.0235338085939325,0.0795,-0.005413,0.0455482226357266,-0.0114489391490344,0.0072,0.1223,0.1351,0.0046852641383403,-0.0360483382956878,0.0296
1985-05-31,4.069269322078608,4.239999999999999,1.1512497447490677,0.0154982454641208,0.0748,0.056847,0.0368398773133733,0.0440931611047631,0.0066,0.1172,0.1315,0.0020559811182007,-0.0367589732876712,0.082
1985-06-30,4.0344018764659895,3.9899999999999993,1.25270675617156,0.0115815847628621,0.0695,0.012925,0.0368398773133733,0.0062409476155178,0.0055,0.1094,0.124,0.0628788613376987,-0.0051093730063453,0.0083
1985-07-31,4.071495914519171,3.890000000000001,1.2494863123548061,0.0075082898663862,0.0708,-0.005235,0.0368398773133733,-0.0106836916823544,0.0062,0.1097,0.1243,0.0219981682336677,-0.0244839313658201,-0.0121
1985-08-31,4.138631182738696,3.91,1.23298216344494,-0.0004828842326363,0.0714,-0.011871,0.04262423409248,-0.0169071180378652,0.0055,0.1105,0.125,0.0037715607521662,-0.0088420137291916,0.026
1985-09-30,4.305799648506151,3.9700000000000015,1.1988861622073577,0.0016321291032459,0.071,-0.036197,0.04262423409248,-0.0397193828235261,0.006,0.1107,0.1248,-0.0011623474164795,-0.0310166182786462,0.0071
1985-10-31,4.14076493520177,3.8600000000000008,1.1475364830477641,0.0081375568939359,0.0716,0.042653,0.04262423409248,0.0335676647212873,0.0065,0.1102,0.1236,-0.0351881304326776,-0.0842364454545454,0.0329
1985-11-30,3.897709848147599,3.309999999999999,1.2794710911734741,0.0051073725732619,0.0724,0.06663,0.0418246005894811,0.0546145656191684,0.0061,0.1055,0.1199,0.0519360283955308,-0.0119520294117647,0.037
1985-12-31,3.739113971980311,3.06,1.3082102999451362,0.0051930524586316,0.071,0.045156,0.0418246005894811,0.0360687463221463,0.0065,0.1016,0.1158,0.0759431813400256,0.0229665053781799,0.0469
1986-01-31,3.749173670790444,2.980000000000001,1.2954335144656692,0.0146405477925544,0.0707,0.002962,0.0418246005894811,-0.0031236798547273,0.0056,0.1005,0.1144,0.0497671488140425,4.789996585865493e-05,0.0045
1986-02-28,3.5166578529878376,2.61,1.388172941863357,0.020480725856435,0.0706,0.071556,0.0414610716572907,0.06151987876121,0.0053,0.0967,0.1111,0.0185640791649648,0.0161797627118644,0.0752
1986-03-31,3.357053160318124,2.439999999999999,1.541506798272585,0.0103853796668853,0.0656,0.05332,0.0414610716572907,0.043922434183281,0.006,0.09,0.105,0.0828700581071912,0.0320083635430916,0.0256
1986-04-30,3.416567595108696,2.7300000000000004,1.4779213553754778,0.0019881731992792,0.0606,-0.015054,0.0414610716572907,-0.0188600972288721,0.0052,0.0879,0.1019,0.0605088155058829,0.0167289134073441,0.0016
1986-05-31,3.263917525773196,2.9399999999999995,1.2399764165657068,0.005111019240408,0.0615,0.050804,0.0370200454595495,0.0426433078243962,0.0049,0.0909,0.1029,-0.0016583765401404,-0.0150474153872398,-0.0164
1986-06-30,3.22915005581247,2.9200000000000004,1.24454174473406,0.0055948066750446,0.0621,0.01331,0.0370200454595495,0.0084876790619059,0.0052,0.0913,0.1034,0.0563683050970173,0.0012851501608261,0.0218
1986-07-31,3.448797221751652,3.0500000000000007,1.3465688514625684,0.0021180129785403,0.0583,-0.059378,0.0370200454595495,-0.0635361594720658,0.0052,0.0888,0.1016,0.0223887323992504,-0.0307527945457587,0.0031
1986-08-31,3.2367453445617365,3.19,1.5480577320148825,0.0134740191152886,0.0553,0.070076,0.0311917872857738,0.0621312396486935,0.0046,0.0872,0.1018,-0.0520537885814321,-0.1101207928571428,0.0275
1986-09-30,3.5578419505447005,3.6800000000000006,1.3746067076441193,0.0084256394295025,0.0521,-0.085664,0.0311917872857738,-0.0906951757719574,0.0045,0.0889,0.102,0.0707482799459224,-0.015374474876033,-0.0114
1986-10-31,3.380072137060415,3.68,1.4475485499437202,0.0075100328347317,0.0518,0.053813,0.0311917872857738,0.0469766706226673,0.0046,0.0886,0.1024,-0.0757256798864242,-0.0944048589996709,0.0189
1986-11-30,3.315664874408153,3.3300000000000005,1.4853917805821215,0.0152680558809745,0.0535,0.019717,0.029072396676214,0.0167341626307737,0.0039,0.0868,0.1007,0.0576616938653969,-0.0090141576451349,0.0233
1986-12-31,3.4190857661972998,2.96,1.6069158365049097,0.0158306821166924,0.0553,-0.030174,0.029072396676214,-0.0325835979008734,0.0049,0.0849,0.0997,0.0196164034920711,-0.041972416829427,0.0117
1987-01-31,3.028312901342674,2.9299999999999997,1.5072719137573731,0.0153975100976164,0.0543,0.133724,0.029072396676214,0.1158031771592855,0.0042,0.0836,0.0972,-0.023987686784676,-0.0719441407854,0.0216
1987-02-28,2.9275158339197747,2.79,1.4111000085690328,0.0062909807712694,0.0559,0.037845,0.0271158482440589,0.0309885774042146,0.0043,0.0838,0.0965,0.1369178308539518,0.0854196539025582,0.0058
1987-03-31,2.859101816935208,2.77,1.3934579588559082,0.0266654604667992,0.0559,0.023832,0.0271158482440589,0.0206937692125533,0.0047,0.0836,0.0961,0.055303981819771,0.0430771667742977,-0.0087
1987-04-30,2.913025384935497,3.2099999999999995,1.261596552437454,0.0353608052067313,0.0564,-0.011093,0.0271158482440589,-0.0153824160814031,0.0044,0.0885,0.1004,0.0285073598193341,-0.0011379413179413,-0.0502
1987-05-31,2.9162357807652537,3.67,1.1909217002960704,0.040945953816138,0.0566,0.005199,0.0335360067287748,0.002254388098958,0.0038,0.0933,0.1051,-0.0107342191469848,-0.0483443435602428,-0.0052
1987-06-30,2.8026315789473686,3.65,1.2111557861206368,0.0453431661928851,0.0567,0.047654,0.0335360067287748,0.0409090327377675,0.0048,0.0932,0.1052,0.0097195724573119,-0.0304570561459159,0.0155
1987-07-31,2.688351220736836,3.730000000000001,1.1896186403762021,0.0551324835421338,0.0569,0.047883,0.0335360067287748,0.0413952834040152,0.0046,0.0942,0.1061,0.0488057437083605,-0.0122842626119754,-0.0119
1987-08-31,2.611673741661613,3.629999999999999,1.1051782466497118,0.055798635529874,0.0604,0.035441,0.0326198597232083,0.0289257372077167,0.0047,0.0967,0.108,0.0492073788972754,0.0020825290625,-0.0075
1987-09-30,2.6908616350247025,3.78,1.0526227900565255,0.0655365364783802,0.064,-0.024079,0.0326198597232083,-0.0281814331851653,0.0045,0.1018,0.1131,0.0448501502762598,-0.0136927692188227,-0.0422
1987-10-31,3.4592318995988727,4.390000000000001,0.9944954411420159,0.0666646147049612,0.0613,-0.217944,0.0326198597232083,-0.243955612132027,0.006,0.1052,0.1162,-0.01577646276519,-0.0448765400739827,0.0507
1987-11-30,3.803734259661311,4.319999999999999,1.150041754232225,0.0765138061282442,0.0569,-0.086541,0.0447455565143042,-0.0893821839978424,0.0035,0.1001,0.1123,-0.212643580652476,-0.2949336181284743,0.0125
1987-12-31,3.565646754087745,4.34,1.1039234512919105,0.0775212174106678,0.0577,0.071025,0.0447455565143042,0.0641406834722571,0.0039,0.1011,0.1129,-0.0669675239985006,-0.0734503005591798,0.0212
1988-01-31,3.445248375928736,4.07,1.1372623496076928,0.0733224222585924,0.0581,0.041086,0.0447455565143042,0.0355772391477521,0.0029,0.0988,0.1107,0.0810075518749941,0.0069361173811379,0.0517
1988-02-29,3.324359644537376,3.74,1.220293265378345,0.0770947765405027,0.0566,0.040574,0.0424125789654483,0.035207930738754,0.0046,0.094,0.1062,0.0548569619651791,0.0578978476458626,0.0138
1988-03-31,3.457066707868207,3.69,1.183745066619748,0.0683264074665426,0.057,-0.033368,0.0424125789654483,-0.037018650969957,0.0044,0.0939,0.1057,0.0582410431823403,0.0415710726844583,-0.0188
1988-04-30,3.4604905674817283,3.7599999999999993,1.1973447976989515,0.0692600772567686,0.0591,0.008773,0.0424125789654483,0.0048243570549686,0.0046,0.0967,0.109,-0.0117129493674979,0.0158506261623325,-0.0149
1988-05-31,3.485161733292645,3.64,1.089902837084047,0.068519496323131,0.0626,0.002882,0.0448449322577717,-0.0016775798040041,0.0051,0.099,0.1104,0.0143892670814639,-0.0071623785364311,-0.0057
1988-06-30,3.374771480804388,3.399999999999999,1.0940910418382677,0.0598681489770598,0.0646,0.045068,0.0448449322577717,0.0363912886234195,0.0049,0.0986,0.11,0.0058932392065966,-0.039928691562053,0.0379
1988-07-31,3.421329314021028,3.2299999999999995,1.0926853205503173,0.0571963850861469,0.0673,-0.007393,0.0448449322577717,-0.010062790228367,0.0051,0.0996,0.1111,0.0582256928336129,0.0284826387517911,-0.0111
1988-08-31,3.587985622514531,3.05,1.0328120405168884,0.050211072599017,0.0706,-0.03729,0.0419320010512962,-0.0436373599752933,0.0059,0.1011,0.1121,-0.0035227254925432,-0.0215638350055741,0.0054
1988-09-30,3.4790923467323744,2.579999999999999,1.043416668687236,0.0476444438386134,0.0724,0.040086,0.0419320010512962,0.031727739480188,0.0062,0.0982,0.109,-0.0231307633857345,-0.0451830740326191,0.0326
1988-10-31,3.425708857583252,2.160000000000001,0.9042300606957854,0.0402402157732411,0.0735,0.023328,0.0419320010512962,0.0190356298213717,0.0061,0.0951,0.1041,0.0432775968908556,-0.0019645118148207,0.0273
1988-11-30,3.5269638290098646,1.69,1.0345393738724473,0.0310040647615155,0.0776,-0.01977,0.0379933883673206,-0.0237769168729408,0.0057,0.0945,0.1048,0.024431305272743,-0.0376243473582784,-0.0169
1988-12-31,3.5107302318882323,1.5,1.0692668669057115,0.0285089546716619,0.0807,0.015184,0.0379933883673206,0.0081437400880018,0.0063,0.0957,0.1065,-0.0145176461651691,-0.0605248779661016,0.0039
1989-01-31,3.306888089555249,1.35,1.0171562747781904,0.0275915907554,0.0827,0.069633,0.0379933883673206,0.0612438107230055,0.0055,0.0962,0.1065,0.024634480449269,-0.0012303263945356,0.0202
1989-02-28,3.4355743266634358,1.11,0.9587584400343774,0.0308412330524912,0.0853,-0.029187,0.0431516320999985,-0.0342078139346328,0.0061,0.0964,0.1061,0.070567809959231,0.0397032612451108,-0.0129
1989-03-31,3.395055448163597,0.9800000000000004,0.8505367963713573,0.0212220537801319,0.0882,0.02044,0.0431516320999985,0.0135229774844776,0.0067,0.098,0.1067,-0.0131525739290091,-0.0170439494354442,0.0064
1989-04-30,3.271541144554967,1.1400000000000008,0.80435496083473,0.0213976178053987,0.0865,0.049899,0.0431516320999985,0.041002796076681,0.0067,0.0979,0.1061,0.0270881986146306,-0.0035469066557107,0.0213
1989-05-31,3.1976163733932363,1.1399999999999992,0.889252531719138,0.0151846373358814,0.0843,0.035451,0.0374791082623491,0.0259493007976049,0.0079,0.0957,0.1046,0.0537468473272863,0.0088377003455652,0.0379
1989-06-30,3.260582426567708,0.9499999999999996,0.9730618845103978,0.0114697549971145,0.0815,-0.00794,0.0374791082623491,-0.0144211386603535,0.0071,0.091,0.1003,0.0455258636816952,0.0053386606110652,0.0395
1989-07-31,3.0310910772075825,1.050000000000001,1.000834585569823,0.0085303671589038,0.0788,0.088194,0.0374791082623491,0.0754809387222337,0.007,0.0893,0.0987,-0.0024901356154117,-0.0349049961832061,0.0178
1989-08-31,3.0194906814625124,1.0599999999999998,0.9774228477293745,-0.0012603208178517,0.079,0.015516,0.0390754190722471,0.0079121395337119,0.0074,0.0896,0.0988,0.0843619475327578,0.0034761874585268,-0.0163
1989-09-30,3.074323356723472,1.26,0.9520927672165014,0.0034122088115655,0.0775,-0.006616,0.0390754190722471,-0.0125126766733584,0.0065,0.0901,0.0991,0.0266072470657417,-0.0030134003336113,0.004
1989-10-31,3.1851568927018445,1.2800000000000007,0.9510632698535382,0.0032553145661864,0.0764,-0.025668,0.0390754190722471,-0.0312000324449043,0.0068,0.0892,0.0981,0.0033912334241768,-0.0195944692268992,0.0276
1989-11-30,3.164253302118558,1.200000000000001,0.9847522405145837,-0.0024204225180516,0.0769,0.016641,0.0274321193002875,0.0093270841528133,0.0069,0.0889,0.0981,-0.02428052474511,-0.0748737632241813,0.007
1989-12-31,3.128183361629881,1.229999999999999,1.028743577493847,-0.0015491113674959,0.0763,0.019988,0.0274321193002875,0.014759519491741,0.0061,0.0886,0.0982,0.0213663080694524,-0.035488266902119,0.0006
1990-01-31,3.3860155585268017,1.35,1.004541721849539,-0.0005613057132211,0.0764,-0.069407,0.0274321193002875,-0.0744865003141388,0.0057,0.0899,0.0994,0.0221643493392348,-0.0400988956653225,-0.0191
1990-02-28,3.383741601132906,1.4800000000000009,0.9511296059453445,-0.00860259670081,0.0774,0.008986,0.0282100652648329,0.0027968948782941,0.0057,0.0922,0.1014,-0.0672028663479129,-0.0712099064080944,-0.0012
1990-03-31,3.329411072542213,1.4700000000000004,0.8585453592624326,0.004900868070699,0.079,0.02436,0.0282100652648329,0.0170602746873402,0.0064,0.0937,0.1021,0.020563342371604,5.881990201047491e-05,-0.0011
1990-04-30,3.456166868198307,1.69,0.8507151217180287,0.0072124680949803,0.0777,-0.026508,0.0282100652648329,-0.0329055084867501,0.0069,0.0946,0.103,0.0289111843095487,0.0033104394323365,-0.0191
1990-05-31,3.196855189214628,1.7300000000000009,0.9463797542889063,0.005114244452181,0.0774,0.092408,0.0241270496419312,0.0787142922735636,0.0068,0.0947,0.1041,-0.0223103016629,-0.0479420152129817,0.0385
1990-06-30,3.2576392380313948,1.5300000000000007,0.9864253611747031,0.0138196412015274,0.0773,-0.008921,0.0241270496419312,-0.0146174244960423,0.0063,0.0926,0.1022,0.0960446359403977,0.023051502874535,0.0216
1990-07-31,3.2907482802190096,1.6199999999999992,0.9884583463663255,0.017224415032865,0.0762,-0.006508,0.0241270496419312,-0.0116932510466571,0.0068,0.0924,0.102,-8.988874550487592e-05,-0.0177156017279349,0.0102
1990-08-31,3.651103670634921,1.9600000000000009,1.0099392902958915,0.0254002599111589,0.0745,-0.094897,0.0172736225036869,-0.1021584639157773,0.0066,0.0941,0.1041,-0.0050319610699095,-0.0546653640677966,-0.0292
1990-09-30,3.866688449599738,2.2000000000000006,1.070327568501881,0.019145828909683,0.0736,-0.051213,0.0172736225036869,-0.0564450016523384,0.006,0.0956,0.1064,-0.0891331376084325,-0.1353792109375,0.0091
1990-10-31,3.9203947368421055,2.3599999999999994,1.1953037141460765,0.0229669881058294,0.0717,-0.00611,0.0172736225036869,-0.0129808343949064,0.0068,0.0953,0.1074,-0.0472273830294642,-0.099527675293717,0.0132
1990-11-30,3.7247843088573034,2.24,1.327246156545825,0.0178389689059688,0.0706,0.059897,0.0060306273403933,0.0506389401296578,0.0057,0.093,0.1062,-0.0027485291734681,-0.0796759431895961,0.0285
1990-12-31,3.6599842529222935,2.31,1.4192151130084651,0.0017835928928935,0.0674,0.024954,0.0060306273403933,0.0179175593490835,0.006,0.0905,0.1043,0.0772046816327984,0.0194091499312242,0.0167
1991-01-31,3.5164132236210857,2.8199999999999994,1.4494280400673487,-0.0108063618097751,0.0622,0.043063,0.0060306273403933,0.0341065437564251,0.0052,0.0904,0.1045,0.0356912867053189,-0.0221620609714088,0.015
1991-02-28,3.296918843817256,2.89,1.3140569211460207,-0.0089367983907597,0.0594,0.067371,-0.0095019739462584,0.0582032669503108,0.0048,0.0883,0.1007,0.0611505817857647,0.0679670414937759,0.0121
1991-03-31,3.227439901924204,3.0200000000000005,1.2212843947710983,-0.0250535276832961,0.0591,0.022312,-0.0095019739462584,0.0168967665613066,0.0044,0.0893,0.1009,0.082814466782148,0.1157671196744025,0.0108
1991-04-30,3.229599040895164,3.2099999999999995,1.150202560514928,-0.0351945708306936,0.0565,0.000214,-0.0095019739462584,-0.0049186849166337,0.0053,0.0886,0.0994,0.0373014838541703,0.0610450390150858,0.0138
1991-05-31,3.1128184080240104,3.3999999999999995,1.069394039975542,-0.0303705758687099,0.0546,0.038759,-0.005389307958117,0.0320309219646684,0.0047,0.0886,0.0986,0.0076739428503913,0.0078170142484795,0.0039
1991-06-30,3.2727125767862915,3.44,1.0024199997626049,-0.0236668510601559,0.0557,-0.047498,-0.005389307958117,-0.0517192437592509,0.0042,0.0901,0.0996,0.0466909332350406,0.004313208745445,-0.0018
1991-07-31,3.1432144606895127,3.4199999999999995,0.9429956829840158,-0.0190107100571914,0.0558,0.044799,-0.005389307958117,0.0377395283575677,0.0049,0.09,0.0989,-0.0410859948529498,-0.0625723549110996,0.0167
1991-08-31,3.093417292567585,3.4199999999999995,0.9790421498137158,-0.014791770750698,0.0533,0.019912,-0.0010280887034219,0.0143858861546924,0.0046,0.0875,0.0965,0.0523976108879377,0.0101029094678645,0.0275
1991-09-30,3.1648017325839217,3.3899999999999992,0.9941955811765979,-0.0181324859525321,0.0522,-0.019061,-0.0010280887034219,-0.0232265977623395,0.0046,0.0861,0.0951,0.0326730212710434,0.0059170129243494,0.0271
1991-10-31,3.121592009376752,3.5600000000000005,1.0430732967316736,-0.01032816077334,0.0499,0.011899,-0.0010280887034219,0.007180037353922,0.0042,0.0855,0.0949,-0.0064103194603358,-0.013993830149716,0.0043
1991-11-30,3.258621608656255,3.92,1.0830429170183953,-0.0051755031516974,0.0456,-0.043973,0.0116640116559105,-0.0474865816099918,0.0039,0.0848,0.0945,0.0243595341575407,-0.0016572339732601,0.0106
1991-12-31,2.92574744060035,4.239999999999999,1.082444397907314,0.0060135661646181,0.0407,0.111476,0.0116640116559105,0.0987678059996799,0.0038,0.0831,0.0926,-0.0322838229101945,-0.0490981271360218,0.0436
1992-01-31,2.9950096626629805,4.4,1.0743154033666968,0.008433139349919,0.038,-0.019654,0.0116640116559105,-0.0228219746102808,0.0034,0.082,0.0913,0.1203168333083373,0.0151215366478728,-0.0173
1992-02-29,2.9764235522171067,4.45,1.0740907936755706,0.0064933683181898,0.0384,0.009442,0.0285893691224885,0.0065428000042251,0.0028,0.0829,0.0923,0.0082476848289625,0.1330316643952299,0.0096
1992-03-31,3.0528375733855184,4.3100000000000005,1.0236201266156986,0.0210660124447259,0.0404,-0.021873,0.0285893691224885,-0.0247261347746245,0.0034,0.0835,0.0925,0.0196034785685159,0.0303931488458927,-0.0073
1992-04-30,2.9696830943487167,4.58,1.004263940884642,0.0355199819589466,0.0375,0.027157,0.0285893691224885,0.0235086466323318,0.0032,0.0833,0.0921,-0.0186197830269956,-0.044161406060606,0.0016
1992-05-31,2.966486096063561,4.65,0.977227262097089,0.0407734620231601,0.0363,0.001087,0.0316983581451137,-0.001863628500299,0.0028,0.0828,0.0913,0.0206209178938729,-0.0624827403426268,0.0254
1992-06-30,3.018572058607341,4.56,0.961945486437461,0.0338774888606139,0.0366,-0.017545,0.0316983581451137,-0.0202004507312322,0.0032,0.0822,0.0905,0.009577841409084,-0.0215717136134453,0.0156
1992-07-31,2.9101152730958724,4.859999999999999,0.9113339436769508,0.0261934890702082,0.0321,0.039465,0.0316983581451137,0.0344698146887039,0.0031,0.0807,0.0884,-0.0146732407686166,-0.0692532711238031,0.0308
1992-08-31,2.9877062048643817,4.82,0.8438739227754732,0.0326912172123843,0.0313,-0.024214,0.0366538544145227,-0.026133122628617,0.0026,0.0795,0.0865,0.0453944949007292,-0.0001986017163048,0.009
1992-09-30,2.96673049305888,5.010000000000001,0.8469387884926727,0.0268190358947777,0.0291,0.008916,0.0366538544145227,0.0062640955660252,0.0026,0.0792,0.0862,-0.0171550939764316,-0.0533020190331817,0.0099
1992-10-31,2.9597066972389414,5.13,1.010961168713691,0.0216285600452394,0.0286,0.003455,0.0366538544145227,-0.0002615197371189,0.0023,0.0799,0.0884,0.0193126045899198,-0.0104713719676549,-0.0156
1992-11-30,2.871983308218384,4.97,1.0090616530844576,0.0296819844811644,0.0313,0.030069,0.0438264538899326,0.0266631816196742,0.0023,0.081,0.0896,0.0179069266142102,-0.0077056169890664,0.0069
1992-12-31,2.842486975281724,4.76,0.9894902848637077,0.0350235030588599,0.0322,0.011197,0.0438264538899326,0.0069742019593839,0.0028,0.0798,0.0881,0.0491673862296263,0.0479700595537661,0.0228
1993-01-31,2.829732439947126,4.91,0.9174100901288806,0.0413519967384339,0.03,0.005964,0.0438264538899326,0.0045998772406996,0.0023,0.0791,0.0867,0.0236047740634274,0.0064087194735965,0.025
1993-02-28,2.8074563579773555,4.78,0.8452233290387667,0.0509970759377977,0.0293,0.010361,0.0331990580705099,0.0080148038944595,0.0022,0.0771,0.0839,0.018039103791336,0.0423005114885114,0.0256
1993-03-31,2.762857838687537,4.630000000000001,0.7250472759849114,0.0484273347769008,0.0295,0.018578,0.0331990580705099,0.0155938539355467,0.0025,0.0758,0.0815,0.0102154820970699,-0.0438622792046396,0.0025
1993-04-30,2.8382516640541584,4.59,0.8723476579877953,0.0387996605229867,0.0287,-0.02578,0.0331990580705099,-0.0274090983588553,0.0024,0.0746,0.0814,0.0305572186862396,-0.0047950208984696,0.0052
1993-05-31,2.778449099269197,4.470000000000001,0.9982706473466907,0.0338448972846536,0.0296,0.022549,0.0280666820714594,0.0196839906672731,0.0022,0.0743,0.0821,-0.0209988473708973,-0.0485125238640078,0.002
1993-06-30,2.7796151199698134,4.26,0.961779663832969,0.0265221530064512,0.0307,0.001095,0.0280666820714594,-0.0017305836406306,0.0025,0.0733,0.0807,0.0361846107900043,0.0090263531036724,0.0293
1993-07-31,2.7942115011269046,4.130000000000001,1.0074738103522796,0.0282032367951168,0.0304,-0.005909,0.0280666820714594,-0.007596416991444,0.0024,0.0717,0.0793,0.0113417262372227,-0.0181785188831504,0.01
1993-08-31,2.700901717145569,3.83,1.0389959501815138,0.0216344947035493,0.0302,0.033957,0.0228651174060661,0.0304474312984477,0.0025,0.0685,0.076,0.0044071455225453,-0.0176178428823623,0.0287
1993-09-30,2.7278669949665524,3.710000000000001,0.9721935807412629,0.0261501111344231,0.0295,-0.009842,0.0228651174060661,-0.012372232536128,0.0026,0.0666,0.0734,0.0448961989067062,0.0107832581365666,0.0043
1993-10-31,2.6800974713036787,3.649999999999999,0.9162341383415473,0.0282343728132317,0.0302,0.01859,0.0228651174060661,0.0165445870136266,0.0022,0.0667,0.0731,0.007110180707752,-0.0012841426535782,0.0051
1993-11-30,2.719352952640811,3.83,1.0015217055068826,0.0287685738471485,0.031,-0.012084,0.0260771075993819,-0.0151093844626814,0.0025,0.0693,0.0766,0.0235574077861951,0.0096663696027633,-0.0188
1993-12-31,2.696323292957445,3.87,1.0406097031574069,0.0296344355034445,0.0306,0.010617,0.0260771075993819,0.0075190071190489,0.0023,0.0693,0.0769,-0.0108879612643138,-0.0570124042190165,0.0067
1994-01-31,2.620439774921617,3.94,1.0028987820886615,0.0340765736373409,0.0298,0.031954,0.0260771075993819,0.0287477594320218,0.0025,0.0692,0.0765,0.0236840363775102,-0.0237230346094946,0.0202
1994-02-28,2.7109003724793426,3.83,0.9170842648949895,0.0332159391943749,0.0325,-0.030121,0.0343070693604317,-0.031722339044899,0.0021,0.0708,0.0776,0.037353447389203,0.0232159143031412,-0.0286
1994-03-31,2.850573165533796,3.98,0.8332813157333341,0.0289208212047005,0.035,-0.045728,0.0343070693604317,-0.0481632966086763,0.0027,0.0748,0.0813,-0.0182380282852912,-0.0342418571861734,-0.0383
1994-04-30,2.827548734780777,4.199999999999999,0.7808843697143697,0.040251572327044,0.0368,0.011477,0.0343070693604317,0.0085443895715539,0.0027,0.0788,0.0852,-0.0409071673303648,-0.0717268614159025,-0.0097
